SampleID, xsectioninpb
304415, 0.00412
304416, 0.0015588
304417, 0.000936
304418, 0.000617
304419, 0.00043378
304420, 0.00031965
304421, 0.00024423
304422, 4.8953
304423, 2.7
304424, 1.6605
304425, 1.1005
304426, 0.77095
304427, 0.56315
304428, 0.4252
304429, 2.2428
304430, 1.237
304431, 0.76065
304432, 0.50425
304433, 0.3532
304434, 0.258
304435, 0.1948
304436, 0.15108
304437, 0.98715
304438, 0.54445
304439, 0.33483
304440, 0.22195
304441, 0.15545
304442, 0.11355
304443, 0.085748
304444, 0.066503
304445, 0.052733
304446, 0.414
304447, 0.2283
304448, 0.1404
304449, 0.09308
304450, 0.065195
304451, 0.047623
304452, 0.035955
304453, 0.027888
304454, 0.022113
304455, 0.01786
304456, 0.1638
304457, 0.090338
304458, 0.055558
304459, 0.03683
304460, 0.025795
304461, 0.018843
304462, 0.01423
304463, 0.011033
304464, 0.0087493
304465, 0.0070678
304466, 0.0058003
304467, 0.060468
304468, 0.033353
304469, 0.020513
304470, 0.013598
304471, 0.0095228
304472, 0.0069563
304473, 0.0052523
304474, 0.0040735
304475, 0.0032298
304476, 0.002609
304477, 0.0021413
304478, 0.0017813
304479, 0.020535
304480, 0.011328
304481, 0.0069655
304482, 0.0046178
304483, 0.0032343
304484, 0.0023628
304485, 0.0017838
304486, 0.0013833
304487, 0.0010973
304488, 0.00088615
304489, 0.00072725
304490, 0.00060503
304491, 0.00050938
304492, 0.0063035
304493, 0.0034768
304494, 0.002138
304495, 0.0014173
304496, 0.00099263
304497, 0.00072515
304498, 0.00054753
304499, 0.00042463
304500, 0.0017075
304501, 0.00094168
304502, 0.0005791
304503, 0.00038393
304504, 0.0002689
304505, 0.00039515
304506, 0.00021793
304507, 0.00017645
304508, 6.0835
304509, 3.561
304510, 2.2988
304511, 1.588
304512, 1.1525
304513, 0.8688
304514, 0.67468
304515, 0.53673
304516, 2.6248
304517, 1.5365
304518, 0.9919
304519, 0.68518
304520, 0.49733
304521, 0.37485
304522, 0.29113
304523, 0.2316
304524, 0.18793
304525, 1.0805
304526, 0.63245
304527, 0.40833
304528, 0.28205
304529, 0.20475
304530, 0.15433
304531, 0.11983
304532, 0.095325
304533, 0.077363
304534, 0.06384
304535, 0.4202
304536, 0.24598
304537, 0.15878
304538, 0.1097
304539, 0.07961
304540, 0.06001
304541, 0.046603
304542, 0.037075
304543, 0.030085
304544, 0.024828
304545, 0.020783
304546, 0.15265
304547, 0.089345
304548, 0.05768
304549, 0.039843
304550, 0.02892
304551, 0.021798
304552, 0.016925
304553, 0.013468
304554, 0.010928
304555, 0.0090183
304556, 0.007549
304557, 0.006397
304558, 0.051058
304559, 0.029888
304560, 0.019295
304561, 0.013328
304562, 0.0096738
304563, 0.0072918
304564, 0.0056628
304565, 0.0045048
304566, 0.0036558
304567, 0.0030165
304568, 0.0025253
304569, 0.00214
304570, 0.0018325
304571, 0.01545
304572, 0.0090425
304573, 0.0058378
304574, 0.0040323
304575, 0.002927
304576, 0.002206
304577, 0.0017135
304578, 0.0013628
304579, 0.001106
304580, 0.00091275
304581, 0.00076403
304582, 0.00064743
304583, 0.00055453
304584, 0.0041278
304585, 0.0024163
304586, 0.0015603
304587, 0.0010775
304588, 0.00078208
304589, 0.0005895
304590, 0.00045778
304591, 0.00036418
304592, 0.00029555
304593, 0.00024388
304594, 0.000943
304595, 0.00055198
304596, 0.00035638
304597, 0.00024615
304598, 0.00017868
304599, 0.00013465
301339, 8428.96158
301340, 136.079462
301341, 4.84494648
301342, 0.467278952
301343, 0.0437160492
301344, 0.0899011191
301345, 0.0106286892
301346, 0.000799648573
301347, 2.70485136e-05
301348, 1.93173988e-07
301352, 8368.33101
301353, 133.855675
301354, 4.30120824
301355, 0.347194596
301356, 0.031912937
301357, 0.0694983528
301358, 0.00888497466
301359, 0.000703339092
301360, 2.46035372e-05
301361, 1.8079985e-07
301365, 8371.74312
301366, 135.079198
301367, 4.39192689
301368, 0.30998273
301369, 0.0166960902
301370, 0.0289507697
301371, 0.00294308175
301372, 0.000208882368
301373, 6.87469006e-06
301374, 4.83584335e-08
301378, 8365.38758
301379, 133.479803
301380, 4.13113005
301381, 0.251555112
301382, 0.0110292182
301383, 0.0189485884
301384, 0.00209873985
301385, 0.000162613973
301386, 5.70237235e-06
301387, 4.21061312e-08
301580, 0.55629
301581, 0.063289
301582, 0.015402
301583, 0.0014117
301584, 0.49884
301585, 0.04366
301586, 0.01068
301587, 0.0012418
301588, 0.57276
301589, 0.07749
301590, 0.026452
301591, 0.0027075
301592, 0.50215
301593, 0.05407
301594, 0.021223
301595, 0.0025601
301596, 0.56102
301597, 0.06354
301598, 0.015403
301599, 0.0013974
301600, 0.49833
301601, 0.042701
301602, 0.010621
301603, 0.001248
301604, 0.52955
301605, 0.047601
301606, 0.0054142
301607, 0.00030734
301608, 0.50829
301609, 0.038932
301610, 0.0033241
301611, 0.00023428
301612, 0.53782
301613, 0.050847
301614, 0.0076516
301615, 0.00056014
301616, 0.50558
301617, 0.040723
301618, 0.0053394
301619, 0.00049613
301620, 0.53458
301621, 0.048266
301622, 0.0054318
301623, 0.00030362
301624, 0.50582
301625, 0.038579
301626, 0.0032943
301627, 0.00023563
301628, 0.52565
301629, 0.04434
301630, 0.0034991
301631, 0.00011427
301632, 0.51153
301633, 0.039303
301634, 0.0023158
301635, 7.2344e-05
301636, 0.52833
301637, 0.0455
301638, 0.0042205
301639, 0.00019478
301640, 0.50906
301641, 0.03965
301642, 0.002951
301643, 0.00015722
301644, 0.52729
301645, 0.044228
301646, 0.0035006
301647, 0.00011249
301648, 0.50884
301649, 0.039026
301650, 0.0023071
301651, 7.4742e-05
301652, 0.52443
301653, 0.042638
301654, 0.0028844
301655, 5.8603e-05
301656, 0.51328
301657, 0.039611
301658, 0.0021282
301659, 3.1762e-05
301660, 0.52409
301661, 0.043303
301662, 0.0031898
301663, 9.0516e-05
301664, 0.51315
301665, 0.039736
301666, 0.0023776
301667, 6.6919e-05
301668, 0.52262
301669, 0.042999
301670, 0.0028924
301671, 5.7422e-05
301672, 0.51284
301673, 0.039743
301674, 0.0021211
301675, 3.301e-05
301676, 0.52205
301677, 0.042096
301678, 0.0026164
301679, 3.6995e-05
301680, 0.51643
301681, 0.040111
301682, 0.0021115
301683, 1.8459e-05
301684, 0.52214
301685, 0.042621
301686, 0.0027828
301687, 5.2119e-05
301688, 0.51372
301689, 0.039868
301690, 0.0022115
301691, 3.5818e-05
301692, 0.52008
301693, 0.042283
301694, 0.0026383
301695, 3.6191e-05
301696, 0.51454
301697, 0.03972
301698, 0.002096
301699, 1.9352e-05
301700, 0.55657
301701, 0.063437
301702, 0.015509
301703, 0.0014081
301704, 0.49839
301705, 0.043533
301706, 0.010617
301707, 0.001236
301708, 0.57435
301709, 0.077549
301710, 0.026402
301711, 0.0027015
301712, 0.50225
301713, 0.054206
301714, 0.021089
301715, 0.0025627
301716, 0.56082
301717, 0.063933
301718, 0.015454
301719, 0.0013937
301720, 0.49626
301721, 0.042935
301722, 0.010688
301723, 0.0012428
301724, 0.53126
301725, 0.047741
301726, 0.0054164
301727, 0.00030782
301728, 0.50747
301729, 0.038863
301730, 0.0033016
301731, 0.00023309
301732, 0.53887
301733, 0.051096
301734, 0.0076625
301735, 0.00056172
301736, 0.50761
301737, 0.040773
301738, 0.0053281
301739, 0.00049671
301740, 0.53643
301741, 0.048034
301742, 0.0054188
301743, 0.0003027
301744, 0.50412
301745, 0.038732
301746, 0.003289
301747, 0.00023602
301748, 0.52561
301749, 0.044216
301750, 0.0034866
301751, 0.00011497
301752, 0.51182
301753, 0.039189
301754, 0.0023151
301755, 7.277e-05
301756, 0.52868
301757, 0.045426
301758, 0.0042239
301759, 0.00019385
301760, 0.50902
301761, 0.039465
301762, 0.002932
301763, 0.0001569
301764, 0.52626
301765, 0.044156
301766, 0.003491
301767, 0.00011174
301768, 0.50712
301769, 0.039037
301770, 0.0023003
301771, 7.4482e-05
301772, 0.52196
301773, 0.042931
301774, 0.0028924
301775, 5.856e-05
301776, 0.51352
301777, 0.039525
301778, 0.0021389
301779, 3.1769e-05
301780, 0.52392
301781, 0.043416
301782, 0.003207
301783, 9.0329e-05
301784, 0.51213
301785, 0.039624
301786, 0.0023666
301787, 6.6897e-05
301788, 0.52248
301789, 0.043026
301790, 0.0028816
301791, 5.7342e-05
301792, 0.51256
301793, 0.039607
301794, 0.0021242
301795, 3.3016e-05
301796, 0.52278
301797, 0.042211
301798, 0.0026315
301799, 3.7017e-05
301800, 0.51262
301801, 0.039917
301802, 0.0020976
301803, 1.8458e-05
301804, 0.52074
301805, 0.04246
301806, 0.002777
301807, 5.2014e-05
301808, 0.51441
301809, 0.039852
301810, 0.0022177
301811, 3.5887e-05
301812, 0.52221
301813, 0.042103
301814, 0.0026238
301815, 3.6188e-05
301816, 0.51206
301817, 0.040027
301818, 0.0020953
301819, 1.9399e-05
305375, 8395.36542
305376, 134.35056
305377, 4.24923718
305378, 0.261692508
305379, 0.00908304922
305380, 0.0120267575
305381, 0.000875974594
305382, 5.26716894e-05
305383, 1.58987224e-06
305384, 8389.06614
305385, 133.963045
305386, 4.12586793
305387, 0.235300651
305388, 0.00653774247
305389, 0.0075972779
305390, 0.0004978089
305391, 3.20042858e-05
305392, 1.07182255e-06
305393, 8392.74072
305394, 134.305056
305395, 4.20666948
305396, 0.250528427
305397, 0.00750216582
305398, 0.00868644154
305399, 0.000484786998
305400, 2.398864e-05
305401, 6.4359957e-07
305402, 8405.33928
305403, 134.127596
305404, 4.1480433
305405, 0.235789878
305406, 0.00606119492
305407, 0.0061783183
305408, 0.00027261855
305409, 1.2389076e-05
305410, 3.52544926e-07
301291, 1.002e+09
301292, 1.101e+09
301293, 0.021301
301294, 0.00011181
301295, 17685
301296, 8179.5
301297, 2329.8
301298, 846.5
301299, 23.863
301300, 6.2668
301301, 1.8255
301302, 0.58315
301303, 0.19403
301304, 0.065838
301305, 0.022763
301306, 0.0078313
301307, 0.002704
301308, 0.0009365
301309, 0.0003328
301311, 16.353
301313, 0.52758
301315, 0.043373
301317, 0.004818
301388, 0.0076958
301389, 0.003853
301390, 0.001154
301391, 0.00231
301392, 0.000576
301393, 0.01156
301394, 0.005767
301395, 0.00085
301396, 0.001692
301400, 1076
301401, 680.57
301402, 367.14
301403, 206.14
301404, 83.53
301405, 38.832
301406, 10.999
301407, 1.2884
301408, 0.074822
301409, 9.3077e-06
301410, 17.411
301411, 2.0243
301412, 0.16399
301413, 0.0024969
301414, 6.877e-05
301415, 20.354
301416, 322.1
301417, 201.1
301418, 2.3326
301419, 4.9033
301420, 66.323
301421, 35.462
301422, 0.24546
301423, 0.7271
301424, 7.3195
301425, 1.1597
301426, 0.0032729
301427, 0.020485
301428, 0.053777
301429, 2.8937e-06
301430, 9.5196e-05
301431, 0.00092411
301432, 7.0919e-07
301433, 9.3463e-06
301434, 9.009e-06
301435, 7.4169e-06
301436, 1.9437
301437, 1.899
301438, 1.782
301439, 1.55
301440, 1.1191
301441, 1.0149
301442, 0.21874
301443, 0.0077751
301444, 9.7192e-08
301445, 0.11563
301446, 0.040492
301447, 0.010043
301448, 3.2141e-05
301449, 2.2726e-07
301450, 0.13388
301451, 1.7831
301452, 1.5505
301453, 0.046404
301454, 0.11685
301455, 1.1196
301456, 1.0145
301457, 0.017939
301458, 0.11594
301459, 0.18976
301460, 0.0072619
301461, 4.7064e-05
301462, 0.0010196
301463, 1.075e-08
301464, 3.4606e-07
301465, 9.2226e-10
301466, 9.7169e-08
301467, 9.5051e-08
301468, 7.5369e-08
301469, 0.020536
301470, 0.12645
301471, 0.48163
301472, 0.97893
301473, 1.5173
301474, 1.9866
301475, 2.3789
301476, 0.0099241
301477, 4.213
301478, 9.3847
301479, 15.507
301480, 21.728
301481, 27.706
301486, 0.22202
301487, 0.0085432
301488, 1.318
301489, 1.8986
301490, 0.8915
301491, 0.41016
301492, 0.20136
301493, 0.10544
301494, 0.058282
301495, 0.033705
301496, 0.02023
301497, 0.012537
301498, 0.0079815
301499, 0.0051971
301500, 0.003453
301501, 0.0023348
301502, 0.0011157
301503, 0.00055923
301504, 0.00024873
301505, 0.00011584
301506, 5.5896e-05
301507, 2.7746e-05
301508, 10.005
301509, 8.5603
301510, 3.7504
301511, 1.6571
301512, 0.78973
301513, 0.40408
301514, 0.21935
301515, 0.12498
301516, 0.074108
301517, 0.045461
301518, 0.028698
301519, 0.018558
301520, 0.012258
301521, 0.0082479
301522, 0.0039137
301523, 0.0019553
301524, 0.00086965
301525, 0.00040708
301527, 0.00010012
301538, 1.1016e+09
301834, 0.13693
301835, 0.0056653
301836, 0.00043965
301837, 4.4095e-05
301838, 4.8623e-06
301839, 0.34063
301840, 0.012108
301841, 0.0013593
301842, 0.00024233
301843, 5.557e-05
301844, 4.3918e-06
301845, 1.3715e-06
301846, 4.3943e-07
301847, 1.4398e-07
301848, 4.7273e-08
301849, 8.6515
301850, 0.30485
301851, 0.034285
301852, 0.006153
301853, 0.0014133
301854, 0.00011115
301855, 3.4405e-05
301856, 1.103e-05
301857, 3.614e-06
301858, 1.1825e-06
301859, 2.1488
301860, 8.624
301861, 19.733
301862, 0.3636
301863, 1.4625
301864, 3.3825
301865, 0.086993
301866, 0.35095
301867, 0.8242
301868, 1.6453
301869, 0.10043
301870, 0.24085
301871, 0.51568
301872, 0.8944
301873, 1.4285
301874, 0.18663
301875, 0.33915
301876, 0.56503
301877, 0.8802
301878, 1.2903
301879, 0.41168
301880, 0.6215
301881, 0.88438
301882, 1.1935
301883, 0.19945
301884, 0.80058
301885, 1.8683
301886, 3.6175
301931, 513.4
301932, 124.13
301933, 38.905
301934, 11.223
301935, 3.8798
301936, 1.469
301937, 0.60848
301938, 0.12263
301939, 0.028388
301940, 0.0019318
301941, 0.00014603
302055, 0.3429
302056, 0.07559
302057, 0.01804
302058, 0.004464
302059, 0.001112
302060, 1.677
302061, 1.6767
302062, 0.013699
302063, 0.01375
302064, 0.00046287
302065, 0.00046276
302066, 0.013891
302068, 72549
302069, 72302
302070, 72284
302071, 70835
302072, 69731
302073, 1.1146e-05
302074, 1.128e-05
302075, 1.127e-05
302076, 4.716e-06
302077, 4.0998e-06
302078, 3.6888e-06
302079, 3.3795e-06
302080, 3.0299e-06
302081, 2.6519e-06
302082, 2.258e-06
302083, 1.8681e-06
302084, 1.4944e-06
302085, 1.1411e-06
302086, 7.9675e-07
302087, 4.1189e-07
302088, 1.1157e-05
302089, 7.6052e-06
302090, 2.5681e-06
302091, 1.759
302092, 0.8211
302093, 0.4304
302094, 0.2445
302095, 0.1482
302096, 0.09351
302097, 0.06132
302098, 0.04137
302099, 0.02865
302100, 0.02024
302101, 0.01446
302102, 0.0106
302103, 0.007851
302104, 0.005808
302105, 0.004395
302106, 0.003345
302107, 0.001968
302108, 0.001196
302109, 0.0007407
302110, 0.0004671
302111, 0.000296
302112, 9.876e-05
302113, 3.49e-05
302114, 1.239e-05
302115, 4.408e-06
302116, 1.745
302117, 0.8184
302118, 0.429
302119, 0.2434
302120, 0.1474
302121, 0.09314
302122, 0.06114
302123, 0.0413
302124, 0.02859
302125, 0.02023
302126, 0.01449
302127, 0.01052
302128, 0.007784
302129, 0.005816
302130, 0.00438
302131, 0.003328
302132, 0.001971
302133, 0.001193
302134, 0.0007374
302135, 0.00046252
302136, 0.0002949
302137, 9.894e-05
302138, 3.45e-05
302139, 1.224e-05
302140, 4.383e-06
302141, 0.4389
302143, 0.1074
302144, 0.06104
302145, 0.03698
302146, 0.0234
302147, 0.01533
302148, 0.01036
302149, 0.007176
302150, 0.005067
302151, 0.003638
302152, 0.002646
302153, 0.001954
302154, 0.001456
302155, 0.001099
302156, 0.0008348
302157, 0.0004935
302158, 0.0002985
302159, 0.0001845
302160, 0.0001157
302161, 7.361e-05
302162, 2.474e-05
302163, 8.629e-06
302164, 3.067e-06
302165, 1.1e-06
302166, 3.789
302167, 1.766
302168, 0.9249
302169, 0.5265
302170, 0.3187
302171, 0.2017
302172, 0.1329
302173, 0.09014
302174, 0.06272
302175, 0.04436
302176, 0.03195
302177, 0.02332
302178, 0.01728
302179, 0.01298
302180, 0.009819
302181, 0.0075
302182, 0.004454
302183, 0.002703
302184, 0.001679
302185, 0.001054
302186, 0.0006688
302187, 0.000226
302188, 7.822e-05
302189, 2.748e-05
302190, 9.745e-06
302191, 1.891
302192, 0.8808
302193, 0.4614
302194, 0.2627
302195, 0.1594
302196, 0.1008
302197, 0.06645
302198, 0.04499
302199, 0.03119
302200, 0.02216
302201, 0.016
302202, 0.01172
302203, 0.00866
302204, 0.006494
302205, 0.004905
302206, 0.0037483
302207, 0.002225
302208, 0.001353
302209, 0.0008401
302210, 0.0005272
302211, 0.0003349
302212, 0.0001126
302213, 3.908e-05
302214, 1.378e-05
302215, 4.883e-06
302216, 0.5692
302217, 0.2653
302218, 0.139
302219, 0.07906
302220, 0.04769
302221, 0.03024
302222, 0.01992
302223, 0.01349
302224, 0.009426
302225, 0.0066724
302226, 0.00481
302227, 0.003505
302228, 0.002598
302229, 0.001947
302230, 0.001474
302231, 0.001126
302232, 0.00067
302233, 0.0004063
302234, 0.0002509
302235, 0.0001589
302236, 0.0001012
302237, 3.378e-05
302238, 1.172e-05
302239, 4.119e-06
302240, 1.464e-06
302241, 1.129
302242, 0.528
302243, 0.2768
302244, 0.157
302245, 0.0952
302246, 0.0604
302247, 0.03976
302248, 0.02696
302249, 0.01877
302250, 0.01327
302251, 0.009574
302252, 0.006994
302253, 0.005196
302254, 0.003895
302255, 0.002944
302256, 0.002247
302257, 0.001339
302258, 0.0008144
302259, 0.0005034
302260, 0.0003163
302261, 0.0002011
302262, 6.741e-05
302263, 2.33e-05
302264, 8.225e-06
302265, 2.903e-06
302266, 0.2839
302267, 0.1322
302268, 0.06923
302269, 0.03941
302270, 0.0238
302271, 0.01509
302272, 0.009921
302273, 0.006751
302274, 0.004676
302275, 0.003313
302276, 0.002391
302277, 0.001749
302278, 0.001298
302279, 0.0009721
302280, 0.0007348
302281, 0.0005609
302282, 0.0003334
302283, 0.0002028
302284, 0.0001258
302285, 7.925e-05
302286, 5.036e-05
302287, 1.692e-05
302288, 5.865e-06
302289, 2.062e-06
302290, 7.303e-07
302291, 0.5657
302292, 0.2632
302293, 0.138
302294, 0.07853
302295, 0.04761
302296, 0.03017
302297, 0.01984
302298, 0.01344
302299, 0.009326
302300, 0.006619
302301, 0.004784
302302, 0.003504
302303, 0.002596
302304, 0.001941
302305, 0.001466
302306, 0.001119
302307, 0.000665
302308, 0.0004043
302309, 0.0002507
302310, 0.0001574
302311, 0.0001004
302312, 3.37e-05
302313, 1.169e-05
302314, 4.124e-06
302315, 1.459e-06
302316, 4.122
302317, 2.077
302318, 1.152
302319, 0.6834
302320, 0.4253
302321, 0.2768
302322, 0.1851
302323, 0.1272
302324, 0.0895
302325, 0.06404
302326, 0.04647
302327, 0.03429
302328, 0.02552
302329, 0.01924
302330, 0.01466
302331, 0.01124
302332, 0.006714
302333, 0.00411
302334, 0.00256
302335, 0.001622
302336, 0.001038
302337, 0.0003538
302338, 0.0001247
302339, 4.492e-05
302340, 1.622e-05
302341, 2.069
302342, 1.042
302343, 0.5767
302344, 0.342
302345, 0.2133
302346, 0.1386
302347, 0.09284
302348, 0.06369
302349, 0.04475
302350, 0.032
302351, 0.02328
302352, 0.01715
302353, 0.01278
302354, 0.009624
302355, 0.007313
302356, 0.005604
302357, 0.003355
302358, 0.002052
302359, 0.001281
302360, 0.0008102
302361, 0.0005186
302362, 0.0001767
302363, 6.232e-05
302364, 2.2388e-05
302365, 8.114e-06
302366, 2.324
302367, 1.147
302368, 0.6247
302369, 0.3651
302370, 0.2254
302371, 0.1447
302372, 0.09612
302373, 0.06547
302374, 0.04568
302375, 0.03247
302376, 0.02347
302377, 0.01718
302378, 0.01274
302379, 0.009548
302380, 0.007223
302381, 0.00551
302382, 0.003276
302383, 0.001993
302384, 0.001239
302385, 0.0007813
302386, 0.0004998
302387, 0.0001704
302388, 6.041e-05
302389, 2.184e-05
302390, 7.99e-06
302391, 0.3485
302392, 0.1723
302393, 0.09373
302394, 0.05482
302395, 0.03381
302396, 0.02172
302397, 0.01442
302398, 0.009837
302399, 0.006858
302400, 0.004877
302401, 0.003522
302402, 0.002579
302403, 0.001913
302404, 0.001434
302405, 0.001084
302406, 0.0008267
302407, 0.0004914
302408, 0.0002993
302409, 0.0001859
302410, 0.0001173
302411, 7.501e-05
302412, 2.558e-05
302413, 9.059e-06
302414, 3.281e-06
302415, 1.199e-06
302416, 0.6935
302417, 0.3421
302418, 0.1864
302419, 0.109
302420, 0.06725
302421, 0.04321
302422, 0.02868
302423, 0.01956
302424, 0.01365
302425, 0.009699
302426, 0.007012
302427, 0.005134
302428, 0.003805
302429, 0.002852
302430, 0.002158
302431, 0.001645
302432, 0.0009791
302433, 0.0005958
302434, 0.0003702
302435, 0.0002335
302436, 0.0001493
302437, 5.091e-05
302438, 1.804e-05
302439, 6.527e-06
302440, 2.389e-06
302441, 302.43
302442, 2.394
302443, 0.14138
302444, 0.013975
302445, 0.0016693
302446, 0.00058733
302447, 0.00020748
302448, 7.1703e-05
302460, 34.985
302461, 1.2148
302462, 0.024445
302463, 0.001515
302464, 0.00013738
302465, 1.443e-05
302466, 0.00038013
302467, 1.4975e-05
302468, 1
302469, 1
302470, 1
302471, 1
302472, 1
302473, 1
302474, 1
302475, 1
302476, 1
302477, 1
302478, 1
302479, 1
302480, 1
302481, 1
302482, 1
302483, 1
302484, 1
302485, 1
302486, 1
302487, 1
302488, 1
302489, 1
302490, 1
302491, 1
302492, 1
302493, 1
302494, 1
302495, 1
302496, 1
302497, 1
302498, 1
302499, 1
302500, 1
302501, 1
302502, 1
302503, 1
302504, 1
302505, 1
302506, 1
302507, 1
302508, 1
302509, 1
302510, 1
302511, 1
302512, 1
302513, 1
302514, 1
302515, 1
302516, 1
302517, 1
302518, 1
302519, 1
302657, 51.02
302658, 49.713
302659, 37.33
302660, 16.138
302661, 8.7848
302662, 0.015643
302663, 0.0031095
302664, 3.2448
302665, 3.1065
302666, 2.3153
302667, 0.98898
302668, 0.17725
302669, 0.0004383
302670, 5.162e-05
302671, 0.50828
302672, 0.47505
302673, 0.3507
302674, 0.14888
302675, 0.01393
302676, 2.9008e-05
302677, 1.9213e-06
302678, 0.11263
302679, 0.10148
302680, 0.074743
302681, 0.031435
302682, 0.001897
302683, 2.5613e-06
302684, 9.7783e-08
302685, 0.030543
302686, 0.026238
302687, 0.018827
302688, 0.0078485
302689, 0.00033845
302690, 2.5493e-07
302691, 7.3718e-09
302692, 0.011405
302693, 0.0091305
302694, 0.0064078
302695, 0.002618
302696, 9.027e-05
302697, 3.984e-08
302698, 1.3538e-09
302699, 0.0094965
302700, 0.0073963
302701, 0.005172
302702, 0.0021193
302703, 7.013e-05
302704, 2.7605e-08
302705, 1.0035e-09
302706, 0.0033228
302707, 0.0022143
302708, 0.0014893
302709, 0.00059705
302710, 1.557e-05
302711, 3.4015e-09
302712, 2.1228e-10
302713, 37.052
302714, 8.9483
302715, 2.9332
302716, 1.1945
302717, 0.52897
302718, 0.25534
302719, 0.13355
302720, 0.071687
302721, 0.040492
302722, 0.023185
302723, 0.013754
302724, 26.661
302725, 7.8852
302726, 4.0102
302727, 2.8584
302728, 2.4813
302729, 2.3465
302730, 2.295
302731, 0.10205
302732, 0.031279
302733, 0.010681
302734, 1.0596
302735, 0.081045
302736, 0.01011
302737, 0.80064
302738, 0.062575
302739, 0.0080124
302925, 0.42483
302926, 0.24278
302927, 0.1451
302928, 0.089185
302929, 0.056355
302930, 0.036085
302931, 0.023913
302932, 0.01586
302933, 0.010798
302934, 0.0073268
302935, 0.0050718
302936, 0.0035608
302937, 0.0025185
302938, 0.0017935
302939, 0.0012843
302940, 0.00092698
302941, 0.0006664
302942, 0.0004897
302943, 0.00035803
302944, 0.00026545
302945, 0.00019515
302946, 0.0001442
302947, 0.00010673
302948, 8.003e-05
302949, 5.9798e-05
302950, 4.5038e-05
302951, 3.3485e-05
302952, 2.5268e-05
302953, 1.9128e-05
302954, 1.437e-05
302955, 1.0903e-05
302956, 6.206e-06
302957, 3.5695e-06
302958, 2.0588e-06
302959, 1.1855e-06
302960, 6.8529e-07
302961, 0.42369
302962, 0.24293
302963, 0.145
302964, 0.088905
302965, 0.056213
302966, 0.036238
302967, 0.023693
302968, 0.015873
302969, 0.010713
302970, 0.007311
302971, 0.0050883
302972, 0.0035695
302973, 0.0025168
302974, 0.001786
302975, 0.0012818
302976, 0.00092543
302977, 0.00066893
302978, 0.0004895
302979, 0.0003575
302980, 0.00026385
302981, 0.00019505
302982, 0.0001445
302983, 0.00010738
302984, 7.9903e-05
302985, 6.0103e-05
302986, 4.508e-05
302987, 3.3845e-05
302988, 2.5385e-05
302989, 1.9023e-05
302990, 1.4415e-05
302991, 1.0833e-05
302992, 6.1955e-06
302993, 3.5738e-06
302994, 2.059e-06
302995, 1.1868e-06
302996, 6.8794e-07
302997, 0.200217976
302998, 0.0809362707
302999, 0.0384528441
303000, 0.0116619225
303001, 0.00444552807
303002, 0.00192850428
303003, 0.000916194006
303004, 0.07782
303005, 0.1098
303006, 0.1829
303007, 0.3252
303008, 0.65185
303009, 0.015275
303010, 0.01451
303011, 0.015825
303012, 0.019125
303013, 0.025195
303078, 11.7357595
303079, 6.70852326
303080, 2.21761732
303081, 0.578317333
303082, 0.093419
303083, 0.029441
303084, 0.0051355
303085, 0.00036855
303086, 6.168e-08
303087, 6.613e-09
303088, 9.436e-09
303089, 1.713e-09
303090, 0.0697256795
303091, 0.0874077556
303092, 2.2269185
303093, 0.578567661
303094, 0.0019155
303095, 0.0023313
303096, 0.0065261
303097, 0.09236
303099, 7.373e-07
303100, 9.892e-07
303101, 7.309e-06
303102, 8.614e-05
303103, 0.00012935
303104, 0.00039545
303105, 0.0037665
303106, 4.162e-08
303107, 0.3765454
303108, 0.350306307
303109, 0.30181
303110, 0.19018
303111, 0.084141
303112, 0.040118
303113, 0.005342
303114, 0.00039445
303115, 7.045e-08
303116, 2.591e-08
303117, 3.922e-08
303118, 3.535e-09
303119, 0.014931
303120, 0.018571
303121, 0.30227
303122, 0.19011
303123, 0.0024323
303124, 0.002967
303125, 0.0107
303126, 0.084002
303127, 0.040165
303128, 2.274e-06
303129, 3.277e-06
303130, 6.186e-05
303131, 0.0002358
303132, 0.00041202
303133, 0.003426
303134, 0.0046255
303135, 5.7375e-08
303136, 0.41784589
303137, 0.47814896
303138, 0.35273294
303139, 0.154687419
303140, 0.0359827884
303141, 0.0113466758
303142, 0.00119095509
303143, 3.83505891e-05
303144, 8.7193654e-09
303145, 3.04978992e-10
303146, 4.32290966e-10
303147, 7.21698984e-11
303148, 0.010716
303149, 0.0126078936
303150, 0.35388478
303151, 0.15505569
303152, 0.0006376083
303153, 0.00077978832
303154, 0.00198586729
303155, 0.0365204986
303156, 0.011520517
303157, 5.00802845e-08
303158, 6.92167095e-08
303159, 5.87860764e-07
303160, 1.941093e-05
303161, 3.15214988e-05
303162, 0.000121606912
303163, 0.00085993824
303164, 4.25537956e-09
303165, 0.416670792
303166, 0.452586023
303167, 0.3441501
303168, 0.152831805
303169, 0.0365324932
303170, 0.0113918035
303171, 0.00088858174
303172, 3.5166804e-05
303173, 8.522865e-09
303174, 1.19162325e-09
303175, 1.82019993e-09
303176, 1.51915104e-10
303177, 0.0143231744
303178, 0.018458298
303179, 0.34151607
303180, 0.15352112
303181, 0.0011739708
303182, 0.00151625682
303183, 0.007107935
303184, 0.0362496992
303185, 0.0114045704
303186, 1.5563439e-07
303187, 2.24204218e-07
303188, 4.85813774e-06
303189, 4.47076665e-05
303190, 8.6422992e-05
303191, 0.0008709448
303192, 0.00075679024
